arxivId,Title,Year,Semantic Scholar ID,URL
,"SARS-CoV-2 growth, furin-cleavage-site adaptation and neutralization using serum from acutely infected hospitalized COVID-19 patients",2020,b39a4208d22ee71b39c56fdcc6cd00acd037560f,https://www.semanticscholar.org/paper/b39a4208d22ee71b39c56fdcc6cd00acd037560f
,Mini review: Genome mining approaches for the identification of secondary metabolite biosynthetic gene clusters in Streptomyces,2020,aa74ba444e9a9bfbe0055c11e4347a2aca7699a7,https://www.semanticscholar.org/paper/aa74ba444e9a9bfbe0055c11e4347a2aca7699a7
,Mycobacterium bovis: From Genotyping to Genome Sequencing,2020,d808025fba15c87310f342e9e02754dc701bac84,https://www.semanticscholar.org/paper/d808025fba15c87310f342e9e02754dc701bac84
,S2k guidelines for the treatment of pemphigus vulgaris/foliaceus and bullous pemphigoid: 2019 update,2020,08c2fd58ec05089c6484ba720650e3f1aef8e2e2,https://www.semanticscholar.org/paper/08c2fd58ec05089c6484ba720650e3f1aef8e2e2
,Applying next-generation sequencing to unravel the mutational landscape in viral quasispecies,2020,bcf9095ee975d1772476f300c87327a5879a9c6c,https://www.semanticscholar.org/paper/bcf9095ee975d1772476f300c87327a5879a9c6c
,Hybrid assembly of ultra-long Nanopore reads augmented with 10x-Genomics contigs: Demonstrated with a human genome.,2019,cbb2fe8523efef528d949f19343b76efe4198a85,https://www.semanticscholar.org/paper/cbb2fe8523efef528d949f19343b76efe4198a85
,Nanopore sequencing and Hi-C scaffolding provide insight into the evolutionary dynamics of transposable elements and piRNA production in wild strains of Drosophila melanogaster,2019,1f300b72120f81fd963628d01cdd02542ebe99ec,https://www.semanticscholar.org/paper/1f300b72120f81fd963628d01cdd02542ebe99ec
,Structural variant calling: the long and the short of it,2019,b9e8ed710a4be1df8dcfbdb9570ec842e6a3065f,https://www.semanticscholar.org/paper/b9e8ed710a4be1df8dcfbdb9570ec842e6a3065f
,Structural variation in the sequencing era,2019,b217d86b465eacbbbdda54dd83655e7ed5938a71,https://www.semanticscholar.org/paper/b217d86b465eacbbbdda54dd83655e7ed5938a71
,Visualization tools for human structural variations identified by whole-genome sequencing,2019,47d9a12819441735235ba16cc570458d201b3e67,https://www.semanticscholar.org/paper/47d9a12819441735235ba16cc570458d201b3e67
,Long-read sequencing for rare human genetic diseases,2019,ca13de74f620c9c364dc786dc9b5de15f2582ded,https://www.semanticscholar.org/paper/ca13de74f620c9c364dc786dc9b5de15f2582ded
,Comparison of the MGISEQ-2000 and Illumina HiSeq 4000 sequencing platforms for RNA sequencing,2019,cc11bfbcfb1f4b7685c340af233854cc08a5e6fc,https://www.semanticscholar.org/paper/cc11bfbcfb1f4b7685c340af233854cc08a5e6fc
,A new era of long-read sequencing for cancer genomics,2019,d4b5c9b09fe76363c90a2ac1239069c63764524c,https://www.semanticscholar.org/paper/d4b5c9b09fe76363c90a2ac1239069c63764524c
,Tools and Strategies for Long-Read Sequencing and De Novo Assembly of Plant Genomes.,2019,f6fc7de3b50a704b69bc78814e50fea065015076,https://www.semanticscholar.org/paper/f6fc7de3b50a704b69bc78814e50fea065015076
,Efficient de novo assembly of eleven human genomes using PromethION sequencing and a novel nanopore toolkit,2019,9d0f312adff142a6f4d3057920bb2ff08899a9ed,https://www.semanticscholar.org/paper/9d0f312adff142a6f4d3057920bb2ff08899a9ed
,Human Genome Assembly in 100 Minutes,2019,12564b14e83bd6dd639944baf045df93e4b3241a,https://www.semanticscholar.org/paper/12564b14e83bd6dd639944baf045df93e4b3241a
,Accurate circular consensus long-read sequencing improves variant detection and assembly of a human genome,2019,4a18c4d19783c0c4d0604731fb6fc57ec9025f03,https://www.semanticscholar.org/paper/4a18c4d19783c0c4d0604731fb6fc57ec9025f03
,Ion mobility-mass spectrometry reveals that α-hemolysin from Staphylococcus aureus simultaneously forms hexameric and heptameric complexes in detergent micelle solutions.,2019,238c8707222e67887d7f98a295b91288ba82fe3b,https://www.semanticscholar.org/paper/238c8707222e67887d7f98a295b91288ba82fe3b
,Comparative assessment of long-read error correction software applied to Nanopore RNA-sequencing data,2019,38ccdf2898d3dad4b34bbceb308bb3f3c736d37f,https://www.semanticscholar.org/paper/38ccdf2898d3dad4b34bbceb308bb3f3c736d37f
,A technology-agnostic long-read analysis pipeline for transcriptome discovery and quantification,2019,640d697d9a2938a88224557fd195fee4450b646a,https://www.semanticscholar.org/paper/640d697d9a2938a88224557fd195fee4450b646a
,A robust benchmark for germline structural variant detection,2019,c5e8b83021e4de4d653aa611fc138b9b04228baf,https://www.semanticscholar.org/paper/c5e8b83021e4de4d653aa611fc138b9b04228baf
,Detection of DNA base modifications by deep recurrent neural network on Oxford Nanopore sequencing data,2019,680fbdd3ed25118abc2a0f78d0d751e507e0cd52,https://www.semanticscholar.org/paper/680fbdd3ed25118abc2a0f78d0d751e507e0cd52
,Yet another de novo genome assembler,2019,d8caba4688717fd3fe36cd3b7835aefa28525b9f,https://www.semanticscholar.org/paper/d8caba4688717fd3fe36cd3b7835aefa28525b9f
,High-Fidelity Nanopore Sequencing of Ultra-Short DNA Targets,2019,fc4e20e3b606a8c1e3d215528449627c7eb17c84,https://www.semanticscholar.org/paper/fc4e20e3b606a8c1e3d215528449627c7eb17c84
,Sequencing of human genomes with nanopore technology,2019,998c5bc0437d9c385b7fcc8640cf3b2db3ab723d,https://www.semanticscholar.org/paper/998c5bc0437d9c385b7fcc8640cf3b2db3ab723d
,Increasing the accuracy of nanopore DNA sequencing using a time-varying cross membrane voltage,2019,eafc3bcc4839ad7b1258fe9829875cec83705f34,https://www.semanticscholar.org/paper/eafc3bcc4839ad7b1258fe9829875cec83705f34
,DeepSignal: detecting DNA methylation state from Nanopore sequencing reads using deep-learning,2019,46c008c8a297b7b03870a328d846ad407c64d804,https://www.semanticscholar.org/paper/46c008c8a297b7b03870a328d846ad407c64d804
,"Efficient and unique cobarcoding of second-generation sequencing reads from long DNA molecules enabling cost-effective and accurate sequencing, haplotyping, and de novo assembly",2019,433fe48a0ee4b2be11a094fed1882cb46335c93e,https://www.semanticscholar.org/paper/433fe48a0ee4b2be11a094fed1882cb46335c93e
,ntEdit: scalable genome sequence polishing,2019,41d8e87cdacbbff1fecf0625cd182d4389637a95,https://www.semanticscholar.org/paper/41d8e87cdacbbff1fecf0625cd182d4389637a95
,Transcriptome profiling of mouse samples using nanopore sequencing of cDNA and RNA molecules,2019,163f8a3bc6f2c28a61693a94f6bf0a7f3e93982e,https://www.semanticscholar.org/paper/163f8a3bc6f2c28a61693a94f6bf0a7f3e93982e
,A comprehensive examination of Nanopore native RNA sequencing for characterization of complex transcriptomes,2019,9a19983aa872f426072c52f28542ebdf2024d85f,https://www.semanticscholar.org/paper/9a19983aa872f426072c52f28542ebdf2024d85f
,Comparative performance of the BGI and Illumina sequencing technology for single-cell RNA-sequencing,2019,5f6982eddc8e947b2f30feab4e4e8194c52584d0,https://www.semanticscholar.org/paper/5f6982eddc8e947b2f30feab4e4e8194c52584d0
,Direct RNA sequencing on nanopore arrays redefines the transcriptional complexity of a viral pathogen,2019,d7e058a7f2be2bcc2ef706288e8db6551a08c320,https://www.semanticscholar.org/paper/d7e058a7f2be2bcc2ef706288e8db6551a08c320
,Using dried blood spot samples from a trio for linked-read whole-exome sequencing,2019,9f46fbb5d466f81b56fc5c5b589e061e5bfa3655,https://www.semanticscholar.org/paper/9f46fbb5d466f81b56fc5c5b589e061e5bfa3655
,Performance of neural network basecalling tools for Oxford Nanopore sequencing,2019,d75cb46415e07a014365741196dbe7b69d4dfed3,https://www.semanticscholar.org/paper/d75cb46415e07a014365741196dbe7b69d4dfed3
,Single-molecule sequencing detection of N6-methyladenine in microbial reference materials,2019,1c5957af4625ab11e33087175cafce2caa164952,https://www.semanticscholar.org/paper/1c5957af4625ab11e33087175cafce2caa164952
,A comparative evaluation of hybrid error correction methods for error-prone long reads,2019,4d8b5df770ba446e8de5bc47225dc7e0b9951cf5,https://www.semanticscholar.org/paper/4d8b5df770ba446e8de5bc47225dc7e0b9951cf5
,Comparison of long-read sequencing technologies in the hybrid assembly of complex bacterial genomes,2019,9fe8790c5212d9cd339e04017377678263039939,https://www.semanticscholar.org/paper/9fe8790c5212d9cd339e04017377678263039939
,Fast and accurate long-read assembly with wtdbg2,2019,2022788629b17f6d89b9f8d789119949f03b4365,https://www.semanticscholar.org/paper/2022788629b17f6d89b9f8d789119949f03b4365
,Errors in long-read assemblies can critically affect protein prediction,2019,eb91e4e2d17a4af7e1b59250ec10e80702482b44,https://www.semanticscholar.org/paper/eb91e4e2d17a4af7e1b59250ec10e80702482b44
,Accurate detection of m6A RNA modifications in native RNA sequences,2019,05882211cb3bdff79bddee7b8a0965c82c3263ba,https://www.semanticscholar.org/paper/05882211cb3bdff79bddee7b8a0965c82c3263ba
,A comprehensive evaluation of long read error correction methods,2019,c720d94cc154afefc83c061241c319b5d506d969,https://www.semanticscholar.org/paper/c720d94cc154afefc83c061241c319b5d506d969
,Characterizing the Major Structural Variant Alleles of the Human Genome,2019,2572b1a4f3f67dd51ea7e68ddcb91db6f11dd247,https://www.semanticscholar.org/paper/2572b1a4f3f67dd51ea7e68ddcb91db6f11dd247
,Deciphering bacterial epigenomes using modern sequencing technologies,2018,e559e009b905e089765e684058e38797cad7b337,https://www.semanticscholar.org/paper/e559e009b905e089765e684058e38797cad7b337
,Acetylation of Cytidine in mRNA Promotes Translation Efficiency,2018,a8ec2d34f1ede44426e1c51aefe889c4ca14a96c,https://www.semanticscholar.org/paper/a8ec2d34f1ede44426e1c51aefe889c4ca14a96c
,Comparative assessment of long-read error-correction software applied to RNA-sequencing data,2018,eb1db7923d7bfa266a6e6b8ad59185ac7fc6150a,https://www.semanticscholar.org/paper/eb1db7923d7bfa266a6e6b8ad59185ac7fc6150a
,Nanopore native RNA sequencing of a human poly(A) transcriptome,2018,183f9fcc229ce4adf8ac76332092ea977bc4fe65,https://www.semanticscholar.org/paper/183f9fcc229ce4adf8ac76332092ea977bc4fe65
,Deciphering highly similar multigene family transcripts from Iso-Seq data with IsoCon,2018,48c717002dc54a6fd58d06f8e00e2ba0e894a914,https://www.semanticscholar.org/paper/48c717002dc54a6fd58d06f8e00e2ba0e894a914
,Improved reference genome of Aedes aegypti informs arbovirus vector control,2018,425f6560c31078c0fde7c2b46d88dc6d41aa3210,https://www.semanticscholar.org/paper/425f6560c31078c0fde7c2b46d88dc6d41aa3210
,Using long-read sequencing to detect imprinted DNA methylation,2018,1df310b85911f5de3b142a846d7e6c35a4211d56,https://www.semanticscholar.org/paper/1df310b85911f5de3b142a846d7e6c35a4211d56
,Capturing the dynamics of genome replication on individual ultra-long nanopore sequence reads,2018,5e62834a540c56d602c5aae449ad7c1da8919fa6,https://www.semanticscholar.org/paper/5e62834a540c56d602c5aae449ad7c1da8919fa6
,Single-cell isoform RNA sequencing characterizes isoforms in thousands of cerebellar cells,2018,173efe954691d6c718ecb0e3fff42bdde9d4ad26,https://www.semanticscholar.org/paper/173efe954691d6c718ecb0e3fff42bdde9d4ad26
