PMID,Title,DOI,Abstract,PMCID,Journal_title,Journal_id
       clinical benefit from PD-1 inhibition in advanced mesothelioma.",10.1136/jitc-2023-007585,"BACKGROUND: Few tissue biomarkers exist to date that could enrich patient with 
       cancer populations to benefit from immune checkpoint blockade by programmed cell 
       death protein 1/ligand-1 (PD-/L-1) inhibitors. PD-L1 expression has value in this 
       context in some tumor types but is an imperfect predictor of clinical benefit. In 
       malignant pleural mesothelioma, PD-L1 expression is not predictive of the benefit 
       from PD-1 blockade. We aimed to identify novel markers in malignant pleural 
       mesothelioma to select patients better. METHODS: We performed a multiplex-immune 
       histochemistry analysis of tumor samples from the phase III PROMISE-meso study, 
       which randomized 144 pretreated patients to receive either pembrolizumab or 
       standard second-line chemotherapy. Our panel focused on CD8+T cell, 
       CD68+macrophages, and the expression of PD-1 and PD-L1 on these and cancer cells. 
       We analyzed single and double positive cells within cancer tissues (infiltrating 
       immune cells) and in the stroma. In addition, we performed cell neighborhood 
       analysis. The cell counts were compared with clinical outcomes, including 
       responses, progression-free and overall survivals. RESULTS: We confirmed the 
       absence of predictive value for PD-L1 in this cohort of patients. Furthermore, 
       total CD8 T cells, CD68+macrophages, or inflammatory subtypes (desert, excluded, 
       inflamed) did not predict outcomes. In contrast, PD-1-expressing CD8+T cells 
       (exhausted T cells) and PD-1-expressing CD68+macrophages were both independent 
       predictors of progression-free survival benefit from pembrolizumab. Patients with 
       tumors simultaneously harboring PD1+T cells and PD-1+macrophages benefited the 
       most from immune therapy. CONCLUSION: We analyzed a large cohort of patients 
       within a phase III study and found that not only PD-1+CD8 T cells but also 
       PD-1+CD68+ macrophages are predictive. This data provides evidence for the first 
       time for the existence of PD-1+macrophages in mesothelioma and their clinical 
       relevance for immune checkpoint blockade.",PMC10603330,Journal for immunotherapy of cancer,101620585

36937316,"Diagnostic value of liquid biopsy in the era of precision medicine: 10 years of 
       clinical evidence in cancer.",10.37349/etat.2023.00125,"Liquid biopsy is a diagnostic repeatable test, which in last years has emerged as 
       a powerful tool for profiling cancer genomes in real-time with minimal 
       invasiveness and tailoring oncological decision-making. It analyzes different 
       blood-circulating biomarkers and circulating tumor DNA (ctDNA) is the preferred 
       one. Nevertheless, tissue biopsy remains the gold standard for molecular 
       evaluation of solid tumors whereas liquid biopsy is a complementary tool in many 
       different clinical settings, such as treatment selection, monitoring treatment 
       response, cancer clonal evolution, prognostic evaluation, as well as the 
       detection of early disease and minimal residual disease (MRD). A wide number of 
       technologies have been developed with the aim of increasing their sensitivity and 
       specificity with acceptable costs. Moreover, several preclinical and clinical 
       studies have been conducted to better understand liquid biopsy clinical utility. 
       Anyway, several issues are still a limitation of its use such as false positive 
       and negative results, results interpretation, and standardization of the panel 
       tests. Although there has been rapid development of the research in these fields 
       and recent advances in the clinical setting, many clinical trials and studies are 
       still needed to make liquid biopsy an instrument of clinical routine. This review 
       provides an overview of the current and future clinical applications and opening 
       questions of liquid biopsy in different oncological settings, with particular 
       attention to ctDNA liquid biopsy.",PMC10017193,Exploration of targeted anti-tumor therapy,101770662

36768353,"Strong Coupling between Surface Plasmon Resonance and Exciton of Labeled 
       Protein-Dye Complex for Immunosensing Applications.",10.3390/ijms24032029,"In this study, we present an analysis of the optical response of strong coupling 
       between SPR and labeled proteins. We demonstrate a sensing methodology that 
       allows to evaluate the protein mass adsorbed to the gold's surface from the Rabi 
       gap, which is a direct consequence of the strong light-matter interaction between 
       surface plasmon polariton and dye exciton of labeled protein. The total internal 
       reflection ellipsometry optical configuration was used for simulation of the 
       optical response for adsorption of HSA-Alexa633 dye-labeled protein to a thin 
       gold layer onto the glass prism. It was shown that Rabi oscillations had 
       parabolic dependence on the number of labeled proteins attached to the sensor 
       surface; however, for photonic-plasmonic systems in real experimental conditions, 
       the range of the Rabi energy is rather narrow, thus it can be linearly 
       approximated. This approach based on the strong coupling effect paves the 
       alternative way for detection and monitoring of the interaction of the proteins 
       on the transducer surface through the change of coupling strengths between 
       plasmonic resonance and the protein-dye complex.",PMC9917209,International journal of molecular sciences,101092791

36594104,"The development of a tumor-associated autoantibodies panel to predict clinical 
       outcomes for immune checkpoint inhibitor-based treatment in patients with 
       advanced non-small-cell lung cancer.",10.1111/1759-7714.14772,"BACKGROUND: Immune checkpoint inhibitors (ICIs) have become one important 
       therapeutic strategy for advanced non-small-cell lung cancer (NSCLC). It remains 
       imperative to identify reliable and convenient biomarkers to predict both the 
       efficacy and toxicity of immunotherapy, and tumor-associated autoantibodies 
       (TAAbs) are recognized as one of the promising candidates for this. PATIENTS AND 
       METHODS: This study enrolled 97 advanced NSCLC patients with ICI-based 
       immunotherapy treatment, who were divided into a training cohort (n = 48) and a 
       validation cohort (n = 49), and measured for the serum level of 35 TAAbs. 
       According to the statistical association between the serum positivity and 
       clinical outcome of each TAAb in the training cohort, a TAAb panel was developed 
       to predict the progression-free survival (PFS), and further examined in the 
       validation cohort and in different subgroups. Similarly, another TAAb panel was 
       derived to predict the occurrence of immune-related adverse events (irAEs). 
       RESULTS: In the training cohort, a 7-TAAb panel composed of p53, CAGE, MAGEA4, 
       GAGE7, UTP14A, IMP2, and PSMC1 TAAbs was derived to predict PFS (median PFS 
       [mPFS] 9.9 vs. 4.3 months, p = 0.043). The statistical association between the 
       panel positivity and longer PFS was confirmed in the validation cohort (mPFS 11.1 
       vs. 4.8 months, p = 0.015) and in different subgroups of patients. Moreover, 
       another 4-TAAb panel of BRCA2, MAGEA4, ZNF768, and PARP TAAbs was developed to 
       predict the occurrence of irAEs, showing higher risk in panel-positive patients 
       (71.43% vs. 28.91%, p = 0.0046). CONCLUSIONS: Collectively, our study developed 
       and validated two TAAb panels as valuable prognostic biomarkers for 
       immunotherapy.",PMC9925345,Thoracic cancer,101531441

36539038,"Zinc-finger protein CXXC5 promotes breast carcinogenesis by regulating the 
       TSC1/mTOR signaling pathway.",10.1016/j.jbc.2022.102812,"CXXC5, a member of the CXXC family of zinc-finger proteins, is associated with 
       numerous pathological processes. However, the pathophysiological function of 
       CXXC5 has not been clearly established. Herein, we found that CXXC5 interacts 
       with the CRL4B and NuRD complexes. Screening of transcriptional targets 
       downstream of the CXXC5-CRL4B-NuRD complex by next-generation sequencing 
       (chromatin immunoprecipitation sequencing) revealed that the complex regulates 
       the transcriptional repression process of a cohort of genes, including TSC1 
       (tuberous sclerosis complex subunit 1), which play important roles in cell growth 
       and mammalian target of rapamycin signaling pathway regulation, and whose 
       abnormal regulation results in the activation of programmed cell death-ligand 
       protein 1 (PD-L1). Intriguingly, CXXC5 expression increased after stimulation 
       with vitamin B2 but decreased after vitamin D treatment. We also found that the 
       CXXC5-CRL4B-NuRD complex promotes the proliferation of tumor cells in vitro and 
       accelerates the growth of breast cancer in vivo. The expression of CXXC5, CUL4B, 
       and MTA1 increased during the occurrence and development of breast cancer, and 
       correspondingly, TSC1 expression decreased. Meanwhile, a high expression of CXXC5 
       was positively correlated with the histological grade of high malignancy and poor 
       survival of patients. In conclusion, our study revealed that CXXC5-mediated TSC1 
       suppression activates the mammalian target of rapamycin pathway, reduces 
       autophagic cell death, induces PD-L1-mediated immune suppression, and results in 
       tumor development, shedding light on the mechanism of the pathophysiological 
       function of CXXC5.",PMC9860500,The Journal of biological chemistry,2985121R

36290832,"Emerging Systemic Therapies in Advanced Unresectable Biliary Tract Cancer: Review 
       and Canadian Perspective.",10.3390/curroncol29100555,"Biliary tract cancer (BTC) is a group of rare and aggressive malignancies with a 
       dismal prognosis. There is currently a significant lack in effective treatment 
       options for BTC, with gemcitabine-cisplatin remaining the first-line standard of 
       care treatment for over a decade. A wave of investigational therapies, including 
       new chemotherapy combinations, immunotherapy, and biomarker-driven targeted 
       therapy have demonstrated promising results in BTC, and there is hope for many of 
       these therapies to be incorporated into the Canadian treatment landscape in the 
       near future. This review discusses the emerging therapies under investigation for 
       BTC and provides a perspective on how they may fit into Canadian practice, with a 
       focus on the barriers to treatment access.",PMC9600578,"Current oncology (Toronto, Ont.)",9502503

36230658,"Plasma-Based microRNA Expression Analysis in Advanced Stage NSCLC Patients 
       Treated with Nivolumab.",10.3390/cancers14194739,"Since circulating microRNAs (miRNAs) are involved in the modulation of the immune 
       response, they are tested as liquid biopsy-based biomarkers in patients with 
       NSCLC treated with immunotherapy. We analyzed the expression levels and examined 
       the clinical significance of immunoregulatory miRNAs involved in immune 
       checkpoint regulation (miR-34a, miR-200b, miR-200c), T-cell activity (miR-155), 
       and the function of myeloid-derived suppressive cells (MDSCs) (miR-223) or 
       regulatory T lymphocytes (Tregs) (miR-146a), in patients with advanced NSCLC (N = 
       69) treated with anti-PD-1 (Nivolumab) immunotherapy as 2nd or 3rd line of 
       treatment therapy. Plasma levels of circulating miRNAs were analyzed by RT-qPCR 
       before the initiation of immunotherapy. Expression of miR-34a, miR-146a, 
       mir-200c, and miR-223 was found to be associated with response to immunotherapy. 
       High miR-200c expression emerged as an independent prognostic factor for inferior 
       overall survival in all patients with NSCLC (OS, HR: 2.243, 95% CI: 1.208-4.163; 
       p = 0.010) and in patients with non-Squamous (non-SqCC) subtype (N = 38) (HR: 
       2.809, 95% CI: 1.116-7.074; p = 0.028). Low miR-34a expression independently 
       predicted for shorter OS (HR: 3.189, 95% CI: 1.193-8.527; p = 0.021) in the 
       non-SqCC subgroup. Our findings suggest that alterations in circulating miR-200c 
       and miR-34a expression levels are associated with the response and outcome in 
       patients with advanced NSCLC treated with anti-PD1 immunotherapy.",PMC9564103,Cancers,101526829

36032085,"Deciphering colorectal cancer immune microenvironment transcriptional landscape 
       on single cell resolution - A role for immunotherapy.",10.3389/fimmu.2022.959705,"Single cell RNA sequencing (scRNA-seq) is a novel high-throughput technique that 
       enables the investigation of a single cell's entire transcriptome. It elucidates 
       intricate cellular networks and generates indices that will eventually enable the 
       development of more targeted and personalized medications. The importance of 
       scRNA-seq has been highlighted in complex biological systems such as cancer and 
       the immune system, which exhibit significant cellular heterogeneity. Colorectal 
       cancer (CRC) is the third most common type of cancer and the second leading cause 
       of cancer-related death globally. Chemotherapy continues to be used to treat 
       these patients. However, 5-FU has been utilized in chemotherapy regimens with 
       oxaliplatin and irinotecan since the 1960s and is still used today. Additionally, 
       chemotherapy-resistant metastatic CRCs with poor prognoses have been treated with 
       immunotherapy employing monoclonal antibodies, immune checkpoint inhibitors, 
       adoptive cell therapy and cancer vaccines. Personalized immunotherapy employing 
       tumor-specific neoantigens allows for treating each patient as a distinct group. 
       Sequencing and multi-omics approaches have helped us identify patients more 
       precisely in the last decade. The introduction of modern methods and 
       neoantigen-based immunotherapy may usher in a new era in treating CRC. The unmet 
       goal is to better understand the cellular and molecular mechanisms that 
       contribute to CRC pathogenesis and resistance to treatment, identify novel 
       therapeutic targets, and make more stratified and informed treatment decisions 
       using single cell approaches. This review summarizes current scRNA-seq 
       utilization in CRC research, examining its potential utility in the development 
       of precision immunotherapy for CRC.",PMC9399368,Frontiers in immunology,101560960

35692828,"The Chemokines Initiating and Maintaining Immune Hot Phenotype Are Prognostic in 
       ICB of HNSCC.",10.3389/fgene.2022.820065,"Background: The immune checkpoint blockade (ICB) with anti-programmed cell death 
       protein 1(PD-1) on HNSCC is not as effective as on other tumors. In this study, 
       we try to find out the key factors in the heterogeneous tumor-associated 
       monocyte/macrophage (TAMM) that could regulate immune responses and predict the 
       validity of ICB on HNSCC. Experimental Design: To explore the correlation of the 
       TAMM heterogeneity with the immune properties and prognosis of HNSCC, we 
       established the differentiation trajectory of TAMM by analyzing the single-cell 
       RNA-seq data of HNSCC, by which the HNSCC patients were divided into different 
       sub-populations. Then, we exploited the topology of the network to screen out the 
       genes critical for immune hot phenotype of HNSCC, as well as their roles in TAMM 
       differentiation, tumor immune cycle, and progression. Finally, these key genes 
       were used to construct a neural net model via deep-learning framework to predict 
       the validity of treatment with anti-PD-1/PDL-1 Results: According to the 
       differentiation trajectory, the genes involved in TAMM differentiation were 
       categorized into early and later groups. Then, the early group genes divided the 
       HNSCC patients into sub-populations with more detailed immune properties. Through 
       network topology, CXCL9, 10, 11, and CLL5 related to TAMM differentiation in the 
       TME were identified as the key genes initiating and maintaining the immune hot 
       phenotype in HNSCC by remarkably strengthening immune responses and infiltration. 
       Genome wide, CASP8 mutations were found to be key to triggering immune responses 
       in the immune hot phenotype. On the other hand, in the immune cold phenotype, the 
       evident changes in CNV resulted in immune evasion by disrupting immune balance. 
       Finally, based on the framework of CXCL9-11, CLL5, CD8(+), CD4(+) T cells, and 
       Macrophage M1, the neural network model could predict the validity of PD-1/PDL-1 
       therapy with 75% of AUC in the test cohort. Conclusion: We concluded that the 
       CXCL9, 10,11, and CCL5 mediated TAMM differentiation and constructed immune hot 
       phenotype of HNSCC. Since they positively regulated immune cells and immune cycle 
       in HNSCC, the CXCL9-11 and CCL5 could be used to predict the effects of 
       anti-PD-1/PDL-1 therapy on HNSCC.",PMC9186378,Frontiers in genetics,101560621

35677536,"Classification of Muscle Invasive Bladder Cancer to Predict Prognosis of Patients 
       Treated with Immunotherapy.",10.1155/2022/6737241,"BACKGROUND: Recently, immunotherapies have been approved for advanced muscle 
       invasive bladder cancer (MIBC) treatment, but only a small fraction of MIBC 
       patients could achieve a durable drug response. Our study is aimed at identifying 
       tumor microenvironment (TME) subtypes that have different immunotherapy response 
       rates. METHODS: The mRNA expression profiles of MIBC samples from seven discovery 
       datasets (GSE13507, GSE31684, GSE32548, GSE32894, GSE48075, GSE48276, and 
       GSE69795) were analyzed to identify TME subtypes. The identified TME subtypes 
       were then validated by an independent dataset (TCGA-MIBC). The subtype-related 
       biomarkers were discovered using computational analyses and then utilized to 
       establish a random forest predictive model. The associations of TME subtypes with 
       immunotherapy therapeutic responses were investigated in a group of patients who 
       had been treated with immunotherapy. A prognostic index model was constructed 
       using the subtype-related biomarkers. Two nomograms were built by the 
       subtype-related biomarkers or the clinical parameters. RESULTS: Two TME subtypes, 
       including ECM-enriched class (EC) and immune-enriched class (IC), were found. EC 
       was associated with greater extracellular matrix (ECM) pathways, and IC was 
       correlated with immune pathways, respectively. Overall survival was significantly 
       greater for tumors classified as IC, whereas the EC subtype had a worse 
       prognosis. A total of nine genes (AKAP12, APOL3, CXCL13, CXCL9, GBP4, LRIG1, 
       PEG3, PODN, and PTPRD) were selected by computational analyses to construct the 
       random forest model. The area under the curve (AUC) values for this model were 
       0.827 and 0.767 in the testing and external validation datasets, respectively. 
       Therapeutic response rates were greater in IC patients than in EC patients (28 
       percent vs. 18 percent). Patients with a high prognostic index had a poorer 
       prognosis than those with a low prognostic index. The nomogram constructed from 
       nine genes and stage achieved a C-index of 0.71. CONCLUSION: The present 
       investigation defined two distinct TME subtypes and developed models to assess 
       immunotherapeutic treatment outcomes.",PMC9170513,Journal of immunology research,101627166

35505821,"Identification of Cancer-Associated Fibroblast Subtype of Triple-Negative Breast 
       Cancer.",10.1155/2022/6452636,"BACKGROUND: There is limited knowledge about the role of cancer-associated 
       fibroblasts (CAF) in the tumor microenvironment of triple-negative breast cancer 
       (TNBC). METHODS: Three hundred and thirty-five TNBC samples from four datasets 
       were retrieved and analyzed. In order to determine the CAF subtype by combining 
       gene expression profiles, an unsupervised clustering analysis was adopted. The 
       prognosis, enriched pathways, immune cells, immune scores, and tumor purity were 
       compared between CAF subtypes. The genes with the highest importance were 
       selected by bioinformatics analysis. The machine learning model was built to 
       predict the TNBC CAF subtype by these selected genes. RESULTS: TNBC samples were 
       classified into two CAF subtypes (CAF+ and CAF-). The CAF- subtype of TNBC was 
       linked to the longer overall survival and more immune cells than the CAF+ 
       subtype. CAF- and CAF+ were enriched in immune-related pathways and extracellular 
       matrix pathways, respectively. Bioinformatics analysis identified 9 CAF 
       subtype-related markers (ADAMTS12, AEBP1, COL10A1, COL11A1, CXCL11, CXCR6, EDNRA, 
       EPPK1, and WNT7B). We constructed a robust random forest model using these 9 
       genes, and the area under the curve (AUC) value of the model was 0.921. 
       CONCLUSION: The current study identified CAF subtypes based on gene expression 
       profiles and found that CAF subtypes have significantly different overall 
       survival, immune cells, and immunotherapy response rates.",PMC9057104,Journal of oncology,101496537

35444692,"The Prognostic Significance of RIMKLB and Related Immune Infiltrates in 
       Colorectal Cancers.",10.3389/fgene.2022.818994,"RimK-like family member B (RIMKLB) is an enzyme that post-translationally 
       modulates ribosomal protein S6, which can affect the development of immune cells. 
       Some studies have suggested its role in tumor progression. However, the 
       relationships among RIMKLB expression, survival outcomes, and tumor-infiltrating 
       immune cells (TIICs) in colorectal cancer (CRC) are still unknown. Therefore, we 
       analyzed RIMKLB expression levels in CRC and normal tissues and investigated the 
       correlations between RIMKLB and TIICs as well as the impact of RIMKLB expression 
       on clinical prognosis in CRC using multiple databases, including the Tumor Immune 
       Estimation Resource (TIMER), Gene Expression Profiling Interactive Analysis 
       (GEPIA), PrognoScan, and UALCAN databases. Enrichment analysis was conducted with 
       the cluster Profiler package in R software to explore the RIMKLB-related 
       biological processes involved in CRC. The RIMKLB expression was significantly 
       decreased in CRC compared to normal tissues, and correlated with histology, 
       stage, lymphatic metastasis, and tumor status (p < 0.05). Patients with CRC with 
       high expression of RIMKLB showed poorer overall survival (OS) (HR = 2.5,p = 
       0.00,042), and inferior disease-free survival (DFS) (HR = 1.9,p = 0.19) than 
       those with low expression of RIMKLB. TIMER analysis indicated that RIMKLB 
       transcription was closely related with several TIICs, including CD4(+) and CD8(+) 
       T cells, B cells, tumor-associated macrophages (TAMs), monocytes, neutrophils, 
       natural killer cells, dendritic cells, and subsets of T cells. Moreover, the 
       expression of RIMKLB showed significant positive correlations with infiltrating 
       levels of PD1 (r = 0.223, p = 1.31e-06; r = 0.249, p = 1.25e-03), PDL1 (r = 
       0.223, p = 6.03e-07; r = 0.41, p = 5.45e-08), and CTLA4 (r = 0.325, p = 9.68e-13; 
       r = 0.41, p = 5.45e-08) in colon and rectum cancer, respectively. Enrichment 
       analysis showed that the RIMKLB expression was positively related to 
       extracellular matrix and immune inflammation-related pathways. In conclusion, 
       RIMKLB expression is associated with survival outcomes and TIICs levels in 
       patients with CRC, and therefore, might be a potential novel prognostic biomarker 
       that reflects the immune infiltration status.",PMC9015428,Frontiers in genetics,101560621

35347327,"Integrating circulating-free DNA (cfDNA) analysis into clinical practice: 
       opportunities and challenges.",10.1038/s41416-022-01776-9,"In the current era of precision medicine, the identification of genomic 
       alterations has revolutionised the management of patients with solid tumours. 
       Recent advances in the detection and characterisation of circulating tumour DNA 
       (ctDNA) have enabled the integration of liquid biopsy into clinical practice for 
       molecular profiling. ctDNA has also emerged as a promising biomarker for 
       prognostication, monitoring disease response, detection of minimal residual 
       disease and early diagnosis. In this Review, we discuss current and future 
       clinical applications of ctDNA primarily in non-small cell lung cancer in 
       addition to other solid tumours.",PMC9381753,British journal of cancer,0370635

34947931,"Immune System Disorders, Cancer and Viral Infections: A New Treatment Opportunity 
       for the Immune Checkpoint Inhibitors.",10.3390/life11121400,"The relationship between viral infections and cancer is well known and has been 
       established for decades. Multiple tumours are generated from alterations 
       secondary to viral infections 2 resulting from a dysregulation of the immune 
       system in many cases. Certain causal relationships, such as that between the 
       Epstein-Barr virus (EBV) in nasopharyngeal cancer or hepatitis C and B viruses in 
       hepatocarcinoma, have been clearly established, and their implications for the 
       prognosis and treatment of solid tumours are currently unknown. Multiple studies 
       have evaluated the role that these infections may have in the treatment of solid 
       tumours using immunotherapy. A possible relationship between viral infections and 
       an increased response to immune checkpoint inhibitors (ICIs) has been established 
       at a theoretical level in solid neoplasms, such as EBV-positive cavum cancer and 
       human papillomavirus (HPV)-positive and oropharyngeal cancer. These could yield a 
       greater response associated with the activation of the immune system secondary to 
       viral infection, the consequence of which is an increase in survival in these 
       patients. That is why the objective of this review is to assess the different 
       studies or clinical trials carried out in patients with solid tumours secondary 
       to viral infections and their relationship to the response to ICIs.",PMC8709484,"Life (Basel, Switzerland)",101580444

34804821,"ISPRF: a machine learning model to predict the immune subtype of kidney cancer 
       samples by four genes.",10.21037/tau-21-650,"BACKGROUND: Clear cell renal cell carcinoma (ccRCC) is the most common type of 
       renal cell carcinoma (RCC). Immunotherapy, especially anti-PD-1, is becoming a 
       pillar of ccRCC treatment. However, precise biomarkers and robust models are 
       needed to select the proper patients for immunotherapy. METHODS: A total of 831 
       ccRCC transcriptomic profiles were obtained from 6 datasets. Unsupervised 
       clustering was performed to identify the immune subtypes among ccRCC samples 
       based on immune cell enrichment scores. Weighted correlation network analysis 
       (WGCNA) was used to identify hub genes distinguishing subtypes and related to 
       prognosis. A machine learning model was established by a random forest (RF) 
       algorithm and used on an open and free online website to predict the immune 
       subtype. RESULTS: In the identified immune subtypes, subtype2 was enriched in 
       immune cell enrichment scores and immunotherapy biomarkers. WGCNA analysis 
       identified four hub genes related to immune subtypes, CTLA4, FOXP3, IFNG, and 
       CD19. The RF model was constructed by mRNA expression of these four hub genes, 
       and the value of area under the receiver operating characteristic curve (AUC) was 
       0.78. Subtype2 patients in the independent validation cohort had a better drug 
       response and prognosis for immunotherapy treatment. Moreover, an open and free 
