DOI,Title,Year,Semantic Scholar ID,URL,Intent,isInfluential
10.1038/s41467-024-48053-2,Pervasive structural heterogeneity rewires glioblastoma chromosomes to sustain patient-specific transcriptional programs,2024,8b9e66879f8bb708a09e6489ca7ee4cde6db433c,https://www.semanticscholar.org/paper/8b9e66879f8bb708a09e6489ca7ee4cde6db433c,,False
10.1158/2159-8290.CD-23-1498,Glioblastoma: Not Just Another Cancer.,2024,1397cb9b9c1729a21b228928edb4742b935f85aa,https://www.semanticscholar.org/paper/1397cb9b9c1729a21b228928edb4742b935f85aa,,False
10.1186/s40478-024-01755-6,Chronic hypoxia remodels the tumor microenvironment to support glioma stem cell growth,2024,fbdd1360bf2024b042e88f8d7287d47c02f960cc,https://www.semanticscholar.org/paper/fbdd1360bf2024b042e88f8d7287d47c02f960cc,,False
10.1038/s42003-024-05833-2,Gliomas: a reflection of temporal gliogenic principles,2024,03b497d82aa084e28f04333c2446b551df5aac34,https://www.semanticscholar.org/paper/03b497d82aa084e28f04333c2446b551df5aac34,"methodology,background",False
10.1242/dmm.050533,Stem cell modeling of nervous system tumors,2024,c2f5e1df6b2a31e92a4fc7e61bdd76bb463df31f,https://www.semanticscholar.org/paper/c2f5e1df6b2a31e92a4fc7e61bdd76bb463df31f,,False
10.3390/cells13040350,Subtype Transdifferentiation in Human Cancer: The Power of Tissue Plasticity in Tumor Progression,2024,f3af602cce3cd31ec4bf52a0a60bae929796b0cb,https://www.semanticscholar.org/paper/f3af602cce3cd31ec4bf52a0a60bae929796b0cb,background,False
10.3389/fonc.2023.1279806,TP53-PTEN-NF1 depletion in human brain organoids produces a glioma phenotype in vitro,2023,2cc0c863aabd35708f5f19e3ee7d643dc71bb870,https://www.semanticscholar.org/paper/2cc0c863aabd35708f5f19e3ee7d643dc71bb870,,False
10.1186/s12885-023-11373-5,Exosomes-mediated transfer of LINC00691 regulates the formation of CAFs and promotes the progression of gastric cancer,2023,11dcc8269862dbfa95669909726bd73d51a86d6d,https://www.semanticscholar.org/paper/11dcc8269862dbfa95669909726bd73d51a86d6d,background,False
10.1097/CCO.0000000000000997,Preclinical glioma models in neuro-oncology: enhancing translational research,2023,874f24862f29200edf8fa6c30b7604ff7a60de2e,https://www.semanticscholar.org/paper/874f24862f29200edf8fa6c30b7604ff7a60de2e,methodology,False
10.1016/j.trecan.2023.07.009,Glioblastoma revisited: from neuronal-like invasion to pacemaking.,2023,cadfca787d1e024c412ddec20fcf80475da4c607,https://www.semanticscholar.org/paper/cadfca787d1e024c412ddec20fcf80475da4c607,,False
