arxivId,Title,Year,Semantic Scholar ID,URL
,Association of Single-Nucleotide Polymorphism in ANK1 with Late-Onset Alzheimer’s Disease in Han Chinese,2016,5f7b6364dab23b21fffb6c35106e03368cf039d6,https://www.semanticscholar.org/paper/5f7b6364dab23b21fffb6c35106e03368cf039d6
,MicroRNA epigenetic signatures in human disease,2016,74296c90ab0f4e2c6ac4f30ca967dbafb5663422,https://www.semanticscholar.org/paper/74296c90ab0f4e2c6ac4f30ca967dbafb5663422
,Polycomb repressive complex 2 (PRC2) silences genes responsible for neurodegeneration,2016,646305f58c2b8331cf493f04ddf728cf29e6b59c,https://www.semanticscholar.org/paper/646305f58c2b8331cf493f04ddf728cf29e6b59c
,Challenges in the analysis of long noncoding RNA functionality,2016,e5ff4e2a1599d9c56e2245954b9957ac50173758,https://www.semanticscholar.org/paper/e5ff4e2a1599d9c56e2245954b9957ac50173758
,Epigenome-wide Association Studies and the Interpretation of Disease -Omics,2016,8e582419e73ee1a255ae3cd5207631994e2256c9,https://www.semanticscholar.org/paper/8e582419e73ee1a255ae3cd5207631994e2256c9
,MicroRNA-Based Linkage between Aging and Cancer: from Epigenetics View Point,2016,8354f40bc5807728732205d3481d8e17bedeccba,https://www.semanticscholar.org/paper/8354f40bc5807728732205d3481d8e17bedeccba
,Micro-RNAs in cognition and cognitive disorders: Potential for novel biomarkers and therapeutics.,2016,3cbd01163716442d6c3cb6453a5ad9f7679f78bc,https://www.semanticscholar.org/paper/3cbd01163716442d6c3cb6453a5ad9f7679f78bc
,A genome scale RNAi screen identifies GLI1 as a novel gene regulating vorinostat sensitivity,2016,0a89da2f3df0088c8ec502a2bc4a3f5870502dad,https://www.semanticscholar.org/paper/0a89da2f3df0088c8ec502a2bc4a3f5870502dad
,Heart Disease and Stroke Statistics—2016 Update: A Report From the American Heart Association,2016,7b2c011061ca44b47a46c64469f8462952d42245,https://www.semanticscholar.org/paper/7b2c011061ca44b47a46c64469f8462952d42245
,Targeting Polycomb systems to regulate gene expression: modifications to a complex story,2015,95433fcc86fbe74dc27972c7b716dca97fcb9612,https://www.semanticscholar.org/paper/95433fcc86fbe74dc27972c7b716dca97fcb9612
,Promoting brain remodeling to aid in stroke recovery.,2015,83563466b88e0f5cf3fe8e14360ee2ac9ef93811,https://www.semanticscholar.org/paper/83563466b88e0f5cf3fe8e14360ee2ac9ef93811
,Critical Role of Histone Turnover in Neuronal Transcription and Plasticity,2015,09d875ddc28192436de0567cdaaa75db856374ec,https://www.semanticscholar.org/paper/09d875ddc28192436de0567cdaaa75db856374ec
,"The Transcription Repressor REST in Adult Neurons: Physiology, Pathology, and Diseases,,",2015,b5d9c753103dd238c00ac94dde245accaea00227,https://www.semanticscholar.org/paper/b5d9c753103dd238c00ac94dde245accaea00227
,"Sp3/REST/HDAC1/HDAC2 Complex Represses and Sp1/HIF-1/p300 Complex Activates ncx1 Gene Transcription, in Brain Ischemia and in Ischemic Brain Preconditioning, by Epigenetic Mechanism",2015,53e8c07d7880c8dd25c57e1ad922069d04fad875,https://www.semanticscholar.org/paper/53e8c07d7880c8dd25c57e1ad922069d04fad875
,TET3 is recruited by REST for context-specific hydroxymethylation and induction of gene expression.,2015,43dd35420aeeaa8dc89b1b12ba4c8a301ff93cca,https://www.semanticscholar.org/paper/43dd35420aeeaa8dc89b1b12ba4c8a301ff93cca
,DNA Methylation Inhibitor Zebularine Confers Stroke Protection in Ischemic Rats,2015,018483214ed3f28804850cfe11c7f23a7aab5685,https://www.semanticscholar.org/paper/018483214ed3f28804850cfe11c7f23a7aab5685
,Epigenetic mechanisms in neurological and neurodegenerative diseases,2015,fb60a9210125a18f9f14d4e5bfeb3e5135c20b4e,https://www.semanticscholar.org/paper/fb60a9210125a18f9f14d4e5bfeb3e5135c20b4e
,DNA methylation and its implications and accessibility for neuropsychiatric therapeutics.,2015,2ccbe64d8c93942ef4c522baba9e3e0eb4a2100b,https://www.semanticscholar.org/paper/2ccbe64d8c93942ef4c522baba9e3e0eb4a2100b
,Repressor element‐1 silencing transcription factor (REST) is present in human control and Huntington's disease neurones,2014,381cc30f550fd0f80980ab141efb2bf773e80d3b,https://www.semanticscholar.org/paper/381cc30f550fd0f80980ab141efb2bf773e80d3b
,The gene silencing transcription factor REST represses miR-132 expression in hippocampal neurons destined to die.,2014,75f98ae2f7d68388286aaa745c4df32e46fa69c0,https://www.semanticscholar.org/paper/75f98ae2f7d68388286aaa745c4df32e46fa69c0
,"The role of long non-coding RNAs in neurodevelopment, brain function and neurological disease",2014,0b44ac2c468bc9b5d3448cd834912199bb8dee4a,https://www.semanticscholar.org/paper/0b44ac2c468bc9b5d3448cd834912199bb8dee4a
,Histone H2A.Z subunit exchange controls consolidation of recent and remote memory,2014,0b0cc1f712edc623338ebb72e18e2ccdd3c07ae4,https://www.semanticscholar.org/paper/0b0cc1f712edc623338ebb72e18e2ccdd3c07ae4
,C-terminal domain small phosphatase 1 and MAP kinase reciprocally control REST stability and neuronal differentiation,2014,670680d5a8be793345e41c49aae027c8760cf907,https://www.semanticscholar.org/paper/670680d5a8be793345e41c49aae027c8760cf907
