DOI,Title,Year,Semantic Scholar ID,URL,Intent,isInfluential
10.1177/03936155241239672,A systematic review of biobanks in Latin America: Strengths and limitations for biomedical research.,2024,6828a34895e30b799c11f432e9b1ddeb69b1e520,https://www.semanticscholar.org/paper/6828a34895e30b799c11f432e9b1ddeb69b1e520,,False
10.1002/pros.24681,"Preanalytical stability of molecular forms of prostate-specific antigen in serum samples (PSA, free PSA, [-2]proPSA) and their impact on fPSA/tPSA ratio and PHI.",2024,30e82de6e90fd2fd43f358c085add4b69db16834,https://www.semanticscholar.org/paper/30e82de6e90fd2fd43f358c085add4b69db16834,,False
10.1089/bio.2023.0140,"Updating International Society for Biological and Environmental Repositories Best Practices, Fifth Edition: A New Process for Relevance in an Evolving Landscape.",2023,cf1d51e65670421276a9c382ec46eaa5fe1fe48a,https://www.semanticscholar.org/paper/cf1d51e65670421276a9c382ec46eaa5fe1fe48a,,False
10.1136/jme-2023-109129,Ethical navigation of biobanking establishment in Ukraine: learning from the experience of developing countries,2023,6f892f6c5edc4e5a3182cc6996ffa3eceff5868b,https://www.semanticscholar.org/paper/6f892f6c5edc4e5a3182cc6996ffa3eceff5868b,background,True
10.1647/22-00051,"Influence of Freezing Temperature, Freezing Duration, and Repeated Freeze/Thaw Cycles on Electrophoretic Profiles in the White Stork (Ciconia ciconia)",2023,759148a5810eff8afade75a13146d0fc065cf5c8,https://www.semanticscholar.org/paper/759148a5810eff8afade75a13146d0fc065cf5c8,"background,methodology",False
10.1371/journal.pgph.0001568,Specimen sharing for epidemic preparedness: Building a virtual biorepository system from local governance to global partnerships,2023,12fdc7186eeffd42bb28e9756bb2501ac1e674a2,https://www.semanticscholar.org/paper/12fdc7186eeffd42bb28e9756bb2501ac1e674a2,,False
10.3390/healthcare11202714,"Awareness, Attitudes and Willingness to Donate Biological Samples to a Biobank: A Survey of a Representative Sample of Polish Citizens",2023,e8bcbef43ca5f55c56232de348e3b57fbc19380d,https://www.semanticscholar.org/paper/e8bcbef43ca5f55c56232de348e3b57fbc19380d,background,True
10.3389/fmed.2023.1228874,Building a rheumatology biobank for reliable basic/translational research and precision medicine,2023,422f4d6d629a9cbac1ff3723646e1a091bf44e81,https://www.semanticscholar.org/paper/422f4d6d629a9cbac1ff3723646e1a091bf44e81,methodology,False
10.3390/cancers15143742,Applied Molecular-Based Quality Control of Biobanked Samples for Multi-Omics Approach,2023,7a05a3001ad80586fbc878b39c1637669d7bb57b,https://www.semanticscholar.org/paper/7a05a3001ad80586fbc878b39c1637669d7bb57b,,False
10.3390/diagnostics13081501,The Stability of the Anti-Müllerian Hormone in Serum and Plasma Samples under Various Preanalytical Conditions,2023,bfad172b9f63821705404669c3b6a3afc6eb4adb,https://www.semanticscholar.org/paper/bfad172b9f63821705404669c3b6a3afc6eb4adb,background,False
10.21638/spbu03.2022.404,Prospects for biobanking in reproductive health: genetic aspects,2022,756a65ff7aa0c6ab75106706b70d60f1771bba90,https://www.semanticscholar.org/paper/756a65ff7aa0c6ab75106706b70d60f1771bba90,,False
10.2139/ssrn.4142146,Implications of a Catastrophic Refrigeration Failure on the Viability of Cryogenically Stored Samples.,2022,b235413c11c7764c16e5e5d4b1b974e2c0fc8050,https://www.semanticscholar.org/paper/b235413c11c7764c16e5e5d4b1b974e2c0fc8050,,False
10.1089/bio.2022.0064,Brief Reports Prepared by Students and Graduates of Master of Science in Biobanking,2022,a3be4e52ca375847ee34a60f53437726bfce1d09,https://www.semanticscholar.org/paper/a3be4e52ca375847ee34a60f53437726bfce1d09,,False
10.15829/1728-8800-2022-3385,Biobanking potential for biomedical research in endocrinology,2022,99de6f20c4f738a25370e36c6b4f1ec6a6110587,https://www.semanticscholar.org/paper/99de6f20c4f738a25370e36c6b4f1ec6a6110587,,False
10.1016/j.bsheal.2022.06.003,"Harmonizing the COVID-19 sample biobanks: Barriers and opportunities for standards, best practices and networks",2022,6177fd85878d6f129be8fbac661b7f9a669034f1,https://www.semanticscholar.org/paper/6177fd85878d6f129be8fbac661b7f9a669034f1,,False
10.1177/02611929221107933,The Use of Human Tissues for Research: What Investigators Need to Know,2022,70957a839b69f87739971f2bd12260ced65f5b8a,https://www.semanticscholar.org/paper/70957a839b69f87739971f2bd12260ced65f5b8a,,False
10.4103/jomfp.jomfp_385_22,Need for a national oral cancer biobank for cutting-edge translational research in developing countries,2022,cc8908d7fccfd5ce77aeaf48d079de235fc177b8,https://www.semanticscholar.org/paper/cc8908d7fccfd5ce77aeaf48d079de235fc177b8,,False
10.1038/s41598-022-08663-6,A high-throughput real-time PCR tissue-of-origin test to distinguish blood from lymphoblastoid cell line DNA for (epi)genomic studies,2022,170b2ef626a81afdee3cf1b7f3fa9d81042bffd7,https://www.semanticscholar.org/paper/170b2ef626a81afdee3cf1b7f3fa9d81042bffd7,,False
10.1515/labmed-2021-0101,An overview of the National Biobank of the National Health Laboratory Service: a South African national treasure for biological resources,2022,3ac018fc67c5c629e0d574dc6d3265fafddab474,https://www.semanticscholar.org/paper/3ac018fc67c5c629e0d574dc6d3265fafddab474,,False
10.3892/ijo.2022.5321,Laying the groundwork for the Biobank of Rare Malignant Neoplasms at the service of the Hellenic Network of Precision Medicine on Cancer,2022,f715100cea5964ac9353ed11e9d0d02a8f273540,https://www.semanticscholar.org/paper/f715100cea5964ac9353ed11e9d0d02a8f273540,,False
10.1111/aji.13526,Interferon epsilon and preterm birth subtypes; a new piece of the type I interferon puzzle during pregnancy?,2022,8587c9dde1e3026fd8877075a4c6d5f348769d6a,https://www.semanticscholar.org/paper/8587c9dde1e3026fd8877075a4c6d5f348769d6a,,False
10.1089/bio.2021.0148,The Ocean Genome Legacy: A Genomic Resource Repository for Marine Life.,2022,ad6675490cf188e353b81f18838b2fcbcd767267,https://www.semanticscholar.org/paper/ad6675490cf188e353b81f18838b2fcbcd767267,,False
10.15829/1728-8800-2021-3119,"Population-nosological research biobank of the National Medical Research Center for Therapy and Preventive Medicine: analysis of biosamples, principles of collecting and storing information",2022,31d3cc9106f92b680147020bd0c090573ad5b93e,https://www.semanticscholar.org/paper/31d3cc9106f92b680147020bd0c090573ad5b93e,,False
10.1016/j.jdsr.2021.12.002,Biobanking in dentistry: A review,2021,731fd80328f3ed2297a559a0d4e52ade5b6aa08d,https://www.semanticscholar.org/paper/731fd80328f3ed2297a559a0d4e52ade5b6aa08d,,True
10.1007/s12029-021-00759-y,Role of Biobanks for Cancer Research and Precision Medicine in Hepatocellular Carcinoma,2021,d74df9def582b1c27cfba49aba13dbb95cb73492,https://www.semanticscholar.org/paper/d74df9def582b1c27cfba49aba13dbb95cb73492,,False
10.1371/journal.pone.0259571,The transfer temperature from slow cooling to cryogenic storage is critical for optimal recovery of cryopreserved mammalian cells,2021,9c8ea0b1ad72b587ec52836a9f5812165bf0dd9a,https://www.semanticscholar.org/paper/9c8ea0b1ad72b587ec52836a9f5812165bf0dd9a,,False
10.7326/M21-4145,"Why the United States Needs a National, Coordinated Biobanking System",2021,d2f0dd3559cf0464810789f488ee47f8bd636e97,https://www.semanticscholar.org/paper/d2f0dd3559cf0464810789f488ee47f8bd636e97,background,False
10.1016/j.fsiae.2021.100030,"Current methods, future directions and considerations of DNA-based taxonomic identification in wildlife forensics",2021,6f284176a93902e02b07172c7db18fac10298758,https://www.semanticscholar.org/paper/6f284176a93902e02b07172c7db18fac10298758,,False
10.1089/bio.2021.0038,A Plan for Emergency Shutdown and Reopening for a Consortium of Biobanks.,2021,d9b3e277ff5355a8a7a6808a5c9bfd563f9674c7,https://www.semanticscholar.org/paper/d9b3e277ff5355a8a7a6808a5c9bfd563f9674c7,,False
10.1016/j.cct.2021.106572,Biorepository best practices for research and clinical investigations.,2021,ec2720ada1feaf26a43a013ef06182a372af0261,https://www.semanticscholar.org/paper/ec2720ada1feaf26a43a013ef06182a372af0261,,False
10.1016/j.stemcr.2021.07.009,"EBiSC best practice: How to ensure optimal generation, qualification, and distribution of iPSC lines",2021,5719619250d7f0985eac96f68d0ecf712e87155a,https://www.semanticscholar.org/paper/5719619250d7f0985eac96f68d0ecf712e87155a,methodology,False
10.1177/10738584211036693,Biobanking for Neurodegenerative Diseases: Challenge for Translational Research and Data Privacy,2021,56535aba65235dddc04e08e2ff28368acfa650f9,https://www.semanticscholar.org/paper/56535aba65235dddc04e08e2ff28368acfa650f9,,False
10.3389/fsoc.2021.696446,"Progress, but at the Expense of Male Power? Institutional Resistance to Gender Equality in an Irish University",2021,cb69e2dbd126cc03dfa92bfff37badac17baa3b0,https://www.semanticscholar.org/paper/cb69e2dbd126cc03dfa92bfff37badac17baa3b0,background,False
10.1007/s00428-021-03151-0,Basic principles of biobanking: from biological samples to precision medicine for patients,2021,df20c20df226250721d8a9b6c7345bb05bb23376,https://www.semanticscholar.org/paper/df20c20df226250721d8a9b6c7345bb05bb23376,,False
10.1016/j.xfss.2021.06.005,Evaluation of the TMRW vapor phase cryostorage platform using reproductive specimens and in vitro extended human embryo culture.,2021,363efee9477c0583f1fb0b0dffd9bab6a3098fd9,https://www.semanticscholar.org/paper/363efee9477c0583f1fb0b0dffd9bab6a3098fd9,,False
10.1007/s10561-021-09941-9,The biobank of barretos cancer hospital: 14 years of experience in cancer research,2021,af960ec66bb6dfd99fe4aacb20fd4eff3533fcc7,https://www.semanticscholar.org/paper/af960ec66bb6dfd99fe4aacb20fd4eff3533fcc7,,False
10.1038/s41525-021-00212-w,Urinary exosome microRNA signatures as a noninvasive prognostic biomarker for prostate cancer,2021,9a3d5e0efe0a7fd401bd1c7698fc8c02fd0a690c,https://www.semanticscholar.org/paper/9a3d5e0efe0a7fd401bd1c7698fc8c02fd0a690c,,False
10.1038/s41525-021-00212-w,Urinary exosome microRNA signatures as a noninvasive prognostic biomarker for prostate cancer,2021,c1d6f9e32a2f3e223734361462700fb215472a6a,https://www.semanticscholar.org/paper/c1d6f9e32a2f3e223734361462700fb215472a6a,,False
10.1089/bio.2021.0011,Recommendations for a Dutch Sustainable Biobanking Environment,2021,0e33128607b307599eee3280da95d3094e0ec1e3,https://www.semanticscholar.org/paper/0e33128607b307599eee3280da95d3094e0ec1e3,,False
10.1007/s40200-021-00781-8,"Establishment of biobank facility at Endocrinology and Metabolism Research Institute of Iran: experiences, challenges, and future outlook",2021,8ebdd57c5986f8baa7ff5ad8d7590a238b05511e,https://www.semanticscholar.org/paper/8ebdd57c5986f8baa7ff5ad8d7590a238b05511e,background,False
10.1177/11772719211009513,Quality Considerations When Using Tissue Samples for Biomarker Studies in Cancer Research,2021,6884e13838fdff1f01599bb8231112f069adc6a2,https://www.semanticscholar.org/paper/6884e13838fdff1f01599bb8231112f069adc6a2,methodology,False
10.15829/1728-8800-2020-2757,Russian National Association of Biobanks and Biobanking Specialists — a tool for integrating Russian biobanks and increasing the efficiency of biomedical research Drapkina O. M.,2020,870387693c45fc91c826fced9aafc5f2c8746fe8,https://www.semanticscholar.org/paper/870387693c45fc91c826fced9aafc5f2c8746fe8,,False
10.1093/icesjms/fsaa227,Strengthening the global network for sharing of marine biological collections: recommendations for a new agreement for biodiversity beyond national jurisdiction,2020,5a154f7b64fafcf55c27f8e03692107ada4a21e7,https://www.semanticscholar.org/paper/5a154f7b64fafcf55c27f8e03692107ada4a21e7,,False
10.1155/2020/8812609,"Morocco's First Biobank: Establishment, Ethical Issues, Biomedical Research Opportunities, and Challenges",2020,abd52967811ae976540ba732690f71f6ec82eb3d,https://www.semanticscholar.org/paper/abd52967811ae976540ba732690f71f6ec82eb3d,,False
10.1136/bmjgh-2020-004119,Harmonisation of maternal health biorepositories in sub-Saharan Africa,2020,619811d8bc59477d9ecb6b688d8cfbc0a996b0bb,https://www.semanticscholar.org/paper/619811d8bc59477d9ecb6b688d8cfbc0a996b0bb,,False
10.1016/j.celrep.2020.108441,Advancing the Integration of Biosciences Data Sharing to Further Enable Space Exploration.,2020,c4ae7d9bb53115413e6070f337fe65b2a84ff833,https://www.semanticscholar.org/paper/c4ae7d9bb53115413e6070f337fe65b2a84ff833,,False
10.1089/bio.2020.0082,Biobanking in the COVID-19 Era and Beyond: Part 1. How Early Experiences Can Translate into Actionable Wisdom.,2020,126d759970654c6e201fab3322baa13b97cb9e2f,https://www.semanticscholar.org/paper/126d759970654c6e201fab3322baa13b97cb9e2f,background,True
10.1089/bio.2020.29074.mkh,The Responses of Biobanks to COVID-19.,2020,65275ab56da6f3f6cc7d024f8937edff1ba5aeee,https://www.semanticscholar.org/paper/65275ab56da6f3f6cc7d024f8937edff1ba5aeee,,False
10.3389/fpubh.2020.00362,Mini-Review of Laboratory Operations in Biobanking: Building Biobanking Resources for Translational Research,2020,9d4ef4d31ddcf2cb5caae3fd98b09ca66f9f5661,https://www.semanticscholar.org/paper/9d4ef4d31ddcf2cb5caae3fd98b09ca66f9f5661,background,False
10.1089/bio.2020.0026,"Testing the Stability of Plasma Protein and Whole Blood RNA in Archived Blood of Loggerhead Sea Turtles, Caretta caretta.",2020,ef1597eaae28cbc697e281d5e88302edc78cdead,https://www.semanticscholar.org/paper/ef1597eaae28cbc697e281d5e88302edc78cdead,,False
10.1159/000506677,A Biobank of Stem Cells of Human Exfoliated Deciduous Teeth: Overview of Applications and Developments in Brazil,2020,9ad463a022760a98206c0c97c2b0f7b109fdd4a5,https://www.semanticscholar.org/paper/9ad463a022760a98206c0c97c2b0f7b109fdd4a5,,False
10.1016/j.jpeds.2020.02.068,"The ""Federated Pediatric BioCloud"" Model: State of the Art and Future Prospects in Pediatric Biospecimen Science.",2020,16a259df80469da3d0dcac64c43b9ce9ab8cc25a,https://www.semanticscholar.org/paper/16a259df80469da3d0dcac64c43b9ce9ab8cc25a,,False
10.1186/s12978-020-0874-7,PRECISE pregnancy cohort: challenges and strategies in setting up a biorepository in sub-Saharan Africa,2020,1633551ca73e6c2590fb744e2e0066e1f70498a8,https://www.semanticscholar.org/paper/1633551ca73e6c2590fb744e2e0066e1f70498a8,,False
10.1089/bio.2019.0092,Towards Harmonized Biobanking for Biomonitoring: A Comparison of Human Biomonitoring-Related and Clinical Biorepositories,2020,64a50d368d3c2ec5666b9a5a90e0bee517014eb7,https://www.semanticscholar.org/paper/64a50d368d3c2ec5666b9a5a90e0bee517014eb7,,False
10.1016/j.soncn.2020.151002,Risks at the Intersection of Research and Oncology Nursing.,2020,db837c4ba7bd2adf617aabedd9a2b57ef3d96723,https://www.semanticscholar.org/paper/db837c4ba7bd2adf617aabedd9a2b57ef3d96723,,False
10.5146/tjpath.2020.01482,Pathology and Biobanking,2020,f6516ca59676a42d2d916bfd873138298c8dd1e4,https://www.semanticscholar.org/paper/f6516ca59676a42d2d916bfd873138298c8dd1e4,background,True
10.1051/medsci/2020040,[Introduction into the world of biobanks in human health].,2020,b48b1f8ca799fc61dd6e7378ed29d9d9d1e90041,https://www.semanticscholar.org/paper/b48b1f8ca799fc61dd6e7378ed29d9d9d1e90041,,False
