PMID,Title,DOI,Abstract,PMCID,Journal_title,Journal_id
       that leverage epigenetic methods to identify prognostic biomarkers in SHCs. 
       Preclinical models of SCI were genotypically and phenotypically similar, which is 
       not reflective of the heterogeneity found in the clinical population of persons 
       with SCI. There is a need to develop better preclinical models and more studies 
       that examine the role of genomics and epigenomics in understanding the diverse 
       health outcomes associated with traumatic SCI.",PMC10612389,Epigenetics insights,101735398

37761876,"Conceptualizing Epigenetics and the Environmental Landscape of Autism Spectrum 
       Disorders.",10.3390/genes14091734,"Complex interactions between gene variants and environmental risk factors 
       underlie the pathophysiological pathways in major psychiatric disorders. Autism 
       Spectrum Disorder is a neuropsychiatric condition in which susceptible alleles 
       along with epigenetic states contribute to the mutational landscape of the ailing 
       brain. The present work reviews recent evolutionary, molecular, and epigenetic 
       mechanisms potentially linked to the etiology of autism. First, we present a 
       clinical vignette to describe clusters of maladaptive behaviors frequently 
       diagnosed in autistic patients. Next, we microdissect brain regions pertinent to 
       the nosology of autism, as well as cell networks from the bilateral body plan. 
       Lastly, we catalog a number of pathogenic environments associated with disease 
       risk factors. This set of perspectives provides emerging insights into the 
       dynamic interplay between epigenetic and environmental variation in the 
       development of Autism Spectrum Disorders.",PMC10531442,Genes,101551097

37719197,"Integrative multi-omics and systems bioinformatics in translational neuroscience: 
       A data mining perspective.",10.1016/j.jpha.2023.06.011,"Bioinformatic analysis of large and complex omics datasets has become 
       increasingly useful in modern day biology by providing a great depth of 
       information, with its application to neuroscience termed neuroinformatics. Data 
       mining of omics datasets has enabled the generation of new hypotheses based on 
       differentially regulated biological molecules associated with disease mechanisms, 
       which can be tested experimentally for improved diagnostic and therapeutic 
       targeting of neurodegenerative diseases. Importantly, integrating multi-omics 
       data using a systems bioinformatics approach will advance the understanding of 
       the layered and interactive network of biological regulation that exchanges 
       systemic knowledge to facilitate the development of a comprehensive human brain 
       profile. In this review, we first summarize data mining studies utilizing 
       datasets from the individual type of omics analysis, including 
       epigenetics/epigenomics, transcriptomics, proteomics, metabolomics, lipidomics, 
       and spatial omics, pertaining to Alzheimer's disease, Parkinson's disease, and 
       multiple sclerosis. We then discuss multi-omics integration approaches, including 
       independent biological integration and unsupervised integration methods, for more 
       intuitive and informative interpretation of the biological data obtained across 
       different omics layers. We further assess studies that integrate multi-omics in 
       data mining which provide convoluted biological insights and offer 
       proof-of-concept proposition towards systems bioinformatics in the reconstruction 
       of brain networks. Finally, we recommend a combination of high dimensional 
       bioinformatics analysis with experimental validation to achieve translational 
       neuroscience applications including biomarker discovery, therapeutic development, 
       and elucidation of disease mechanisms. We conclude by providing future 
       perspectives and opportunities in applying integrative multi-omics and systems 
       bioinformatics to achieve precision phenotyping of neurodegenerative diseases and 
       towards personalized medicine.",PMC10499660,Journal of pharmaceutical analysis,101579451

37383106,"Exploring the potential of mindfulness-based therapy in the prevention and 
       treatment of neurodegenerative diseases based on molecular mechanism studies.",10.3389/fnins.2023.1097067,"Neurodegenerative diseases (ND) have received increasing attention due to their 
       irreversibility, but there is still no means to completely cure ND in clinical 
       practice. Mindfulness therapy (MT), including Qigong, Tai Chi, meditation, and 
       yoga, etc., has become an effective complementary treatment modality in solving 
       clinical and subclinical problems due to its advantages of low side effects, less 
       pain, and easy acceptance by patients. MT is primarily used to treat mental and 
       emotional disorders. In recent years, evidence has shown that MT has a certain 
       therapeutic effect on ND with a potential molecular basis. In this review, we 
       summarize the pathogenesis and risk factors of Alzheimer's disease (AD), 
       Parkinson's disease (PD), and amyotrophic lateral sclerosis (ALS), relating to 
       telomerase activity, epigenetics, stress, and the pro-inflammatory transcription 
       factor nuclear factor kappa B (NF-κB) mediated inflammatory response, and analyze 
       the molecular mechanism basis of MT to prevent and treat ND, to provide possible 
       explanations for the potential of MT treatments for ND.",PMC10293639,Frontiers in neuroscience,101478481

37265630,"Histone modifications in cocaine, methamphetamine and opioids.",10.1016/j.heliyon.2023.e16407,"Cocaine, methamphetamine and opioids are leading causes of drug abuse-related 
       deaths worldwide. In recent decades, several studies revealed the connection 
       between and epigenetics. Neural cells acquire epigenetic alterations that drive 
       the onset and progress of the SUD by modifying the histone residues in brain 
       reward circuitry. Histone modifications, especially acetylation and methylation, 
       participate in the regulation of gene expression. These alterations, as well as 
       other host and microenvironment factors, are associated with a serious of 
       negative neurocognitive disfunctions in various patient populations. In this 
       review, we highlight the evidence that substantially increase the field's ability 
       to understand the molecular actions underlying SUD and summarize the potential 
       approaches for SUD pharmacotherapy.",PMC10230207,Heliyon,101672560

37259364,"Natural Bioactive Products as Epigenetic Modulators for Treating 
       Neurodegenerative Disorders.",10.3390/ph16020216,"Neurodegenerative disorders (NDDs) are major health issues in Western countries. 
       Despite significant efforts, no effective therapeutics for NDDs exist. Several 
       drugs that target epigenetic mechanisms (epidrugs) have been recently developed 
       for the treatment of NDDs, and several of these are currently being tested in 
       clinical trials. Furthermore, various bioproducts have shown important biological 
       effects for the potential prevention and treatment of these disorders. Here, we 
       review the use of natural products as epidrugs to treat NDDs in order to explore 
       the epigenetic effects and benefits of functional foods and natural bioproducts 
       on neurodegeneration.",PMC9967112,"Pharmaceuticals (Basel, Switzerland)",101238453

37188718,"Predictive network analysis identifies JMJD6 and other potential key drivers in 
       Alzheimer's disease.",10.1038/s42003-023-04791-5,"Despite decades of genetic studies on late-onset Alzheimer's disease, the 
       underlying molecular mechanisms remain unclear. To better comprehend its complex 
       etiology, we use an integrative approach to build robust predictive (causal) 
       network models using two large human multi-omics datasets. We delineate 
       bulk-tissue gene expression into single cell-type gene expression and integrate 
       clinical and pathologic traits, single nucleotide variation, and deconvoluted 
       gene expression for the construction of cell type-specific predictive network 
       models. Here, we focus on neuron-specific network models and prioritize 19 
       predicted key drivers modulating Alzheimer's pathology, which we then validate by 
       knockdown in human induced pluripotent stem cell-derived neurons. We find that 
       neuronal knockdown of 10 of the 19 targets significantly modulates levels of 
       amyloid-beta and/or phosphorylated tau peptides, most notably JMJD6. We also 
       confirm our network structure by RNA sequencing in the neurons following 
       knockdown of each of the 10 targets, which additionally predicts that they are 
       upstream regulators of REST and VGF. Our work thus identifies robust neuronal key 
       drivers of the Alzheimer's-associated network state which may represent 
       therapeutic targets with relevance to both amyloid and tau pathology in 
       Alzheimer's disease.",PMC10185548,Communications biology,101719179

37171575,"Investigating the Synergistic Potential of Low-Dose HDAC3 Inhibition and 
       Radiotherapy in Alzheimer's Disease Models.",10.1007/s12035-023-03373-0,"We have previously shown that histone deacetylase (HDAC) inhibition and cranial 
       radiotherapy (RT) independently improve molecular and behavioral Alzheimer's 
       disease (AD)-like phenotypes. In the present study, we investigate the 
       synergistic potential of using both RT and HDACi as a low-dose combination 
       therapy (LDCT) to maximize disease modification (reduce neuroinflammation and 
       amyloidogenic APP processing, increase neurotrophic gene expression) while 
       minimizing the potential for treatment-associated side effects.LDCT consisted of 
       daily administration of the HDAC3 inhibitor RGFP966 and/or bi-weekly cranial 
       x-irradiation. Amyloid-beta precursor protein (APP) processing and innate immune 
       response to LDCT were assessed in vitro and in vivo using human and murine cell 
       models and 3xTg-AD mice. After 2 months of LDCT in mice, behavioral analyses as 
       well as expression and modification of key AD-related targets (Aβ, tau, Csf1r, 
       Bdnf, etc.) were assessed in the hippocampus (HIP) and prefrontal cortex 
       (PFC).LDCT induced a tolerant, anti-inflammatory innate immune response in 
       microglia and increased non-amyloidogenic APP processing in vitro. Both RT and 
       LDCT improved the rate of learning and spatial memory in the Barnes maze test. 
       LDCT induced a unique anti-AD HIP gene expression profile that included 
       upregulation of neurotrophic genes and downregulation of inflammation-related 
       genes. RT lowered HIP Aβ(42/40) ratio and Bace1 protein, while LDCT lowered PFC 
       p-tau181 and HIP Bace1 levels.Our study supports the rationale for combining 
       complementary therapeutic approaches at low doses to target multifactorial AD 
       pathology synergistically. Namely, LDCT with RGFP966 and cranial RT shows 
       disease-modifying potential against a wide range of AD-related hallmarks.",PMC10293392,Molecular neurobiology,8900963

37122849,"Potential genetic therapies based on m6A methylation for skin regeneration: Wound 
       healing and scars/keloids.",10.3389/fbioe.2023.1143866,"Skin wound healing is a complex and multistage process, where any abnormalities 
       at any stage can result in the accumulation of non-functional fibrotic tissue, 
       leading to the formation of skin scars. Epigenetic modifications play a crucial 
       role in regulating gene expression, inhibiting cell fate determination, and 
       responding to environmental stimuli. m6A methylation is the most common 
       post-transcriptional modification of eukaryotic mRNAs and long non-coding RNAs. 
       However, it remains unclear how RNA methylation controls cell fate in different 
       physiological environments. This review aims to discuss the current understanding 
       of the regulatory pathways of RNA methylation in skin wound healing and their 
       therapeutic implications with a focus on the specific mechanisms involved.",PMC10133496,Frontiers in bioengineering and biotechnology,101632513

36899139,The effects of N(6)-methyladenosine RNA methylation on the nervous system.,10.1007/s11010-023-04691-6,"Epitranscriptomics, also known as ""RNA epigenetics"", is a type of chemical 
       modification that regulates RNA. RNA methylation is a significant discovery after 
       DNA and histone methylation. The dynamic reversible process of m(6)A involves 
       methyltransferases (writers), m(6)A binding proteins (readers), as well as 
       demethylases (erasers). We summarized the current research status of m(6)A RNA 
       methylation in the neural stem cells' growth, synaptic and axonal function, brain 
       development, learning and memory, neurodegenerative diseases, and glioblastoma. 
       This review aims to provide a theoretical basis for studying the mechanism of 
       m(6)A methylation and finding its potential therapeutic targets in nervous system 
       diseases.",,Molecular and cellular biochemistry,0364456

36857457,"Distinct roles for canonical and variant histone H3 lysine-36 in Polycomb 
       silencing.",10.1126/sciadv.adf2451,"Polycomb complexes regulate cell type-specific gene expression programs through 
       heritable silencing of target genes. Trimethylation of histone H3 lysine 27 
       (H3K27me3) is essential for this process. Perturbation of H3K36 is thought to 
       interfere with H3K27me3. We show that mutants of Drosophila replication-dependent 
       (H3.2(K36R)) or replication-independent (H3.3(K36R)) histone H3 genes generally 
       maintain Polycomb silencing and reach later stages of development. In contrast, 
       combined (H3.3(K36R)H3.2(K36R)) mutants display widespread Hox gene misexpression 
       and fail to develop past the first larval stage. Chromatin profiling revealed 
       that the H3.2(K36R) mutation disrupts H3K27me3 levels broadly throughout silenced 
       domains, whereas these regions are mostly unaffected in H3.3(K36R) animals. 
       Analysis of H3.3 distributions showed that this histone is enriched at 
       presumptive Polycomb response elements located outside of silenced domains but 
       relatively depleted from those inside. We conclude that H3.2 and H3.3 K36 
       residues collaborate to repress Hox genes using different mechanisms.",PMC9977188,Science advances,101653440

36834799,"RNAseq Analysis of FABP4 Knockout Mouse Hippocampal Transcriptome Suggests a Role 
       for WNT/β-Catenin in Preventing Obesity-Induced Cognitive Impairment.",10.3390/ijms24043381,"Microglial fatty-acid binding protein 4 (FABP4) is a regulator of 
       neuroinflammation. We hypothesized that the link between lipid metabolism and 
       inflammation indicates a role for FABP4 in regulating high fat diet (HFD)-induced 
       cognitive decline. We have previously shown that obese FABP4 knockout mice 
       exhibit decreased neuroinflammation and cognitive decline. FABP4 knockout and 
       wild type mice were fed 60% HFD for 12 weeks starting at 15 weeks old. 
       Hippocampal tissue was dissected and RNA-seq was performed to measure 
       differentially expressed transcripts. Reactome molecular pathway analysis was 
       utilized to examine differentially expressed pathways. Results showed that 
       HFD-fed FABP4 knockout mice have a hippocampal transcriptome consistent with 
       neuroprotection, including associations with decreased proinflammatory signaling, 
       ER stress, apoptosis, and cognitive decline. This is accompanied by an increase 
       in transcripts upregulating neurogenesis, synaptic plasticity, long-term 
       potentiation, and spatial working memory. Pathway analysis revealed that mice 
       lacking FABP4 had changes in metabolic function that support reduction in 
       oxidative stress and inflammation, and improved energy homeostasis and cognitive 
       function. Analysis suggested a role for WNT/β-Catenin signaling in the protection 
       against insulin resistance, alleviating neuroinflammation and cognitive decline. 
       Collectively, our work shows that FABP4 represents a potential target in 
       alleviating HFD-induced neuroinflammation and cognitive decline and suggests a 
       role for WNT/β-Catenin in this protection.",PMC9961923,International journal of molecular sciences,101092791

36833274,Histone Modifications in Alzheimer's Disease.,10.3390/genes14020347,"Since Late-onset Alzheimer's disease (LOAD) derives from a combination of genetic 
       variants and environmental factors, epigenetic modifications have been predicted 
       to play a role in the etiopathology of LOAD. Along with DNA methylation, histone 
       modifications have been proposed as the main epigenetic modifications that 
       contribute to the pathologic mechanisms of LOAD; however, little is known about 
       how these mechanisms contribute to the disease's onset or progression. In this 
       review, we highlighted the main histone modifications and their functional role, 
       including histone acetylation, histone methylation, and histone phosphorylation, 
       as well as changes in such histone modifications that occur in the aging process 
       and mainly in Alzheimer's disease (AD). Furthermore, we pointed out the main 
       epigenetic drugs tested for AD treatment, such as those based on histone 
       deacetylase (HDAC) inhibitors. Finally, we remarked on the perspectives around 
       the use of such epigenetics drugs for treating AD.",PMC9956192,Genes,101551097

36824863,"Gene body DNA hydroxymethylation restricts the magnitude of transcriptional 
       changes during aging.",10.1101/2023.02.15.528714,"DNA hydroxymethylation (5hmC) is the most abundant oxidative derivative of DNA 
       methylation (5mC) and is typically enriched at enhancers and gene bodies of 
       transcriptionally active and tissue-specific genes. Although aberrant genomic 
       5hmC has been implicated in many age-related diseases, the functional role of the 
       modification in aging remains largely unknown. Here, we report that 5hmC is 
       stably enriched in multiple aged organs. Using the liver and cerebellum as model 
       organs, we show that 5hmC accumulates in gene bodies associated with 
       tissue-specific function and thereby restricts the magnitude of gene expression 
       changes during aging. Mechanistically, we found that 5hmC decreases binding 
       affinity of splicing factors compared to unmodified cytosine and 5mC, and is 
       correlated with age-related alternative splicing events, suggesting RNA splicing 
       as a potential mediator of 5hmC's transcriptionally restrictive function. 
       Furthermore, we show that various age-related contexts, such as prolonged 
       quiescence and senescence, are partially responsible for driving the accumulation 
       of 5hmC with age. We provide evidence that this age-related function is conserved 
       in mouse and human tissues, and further show that the modification is altered by 
       regimens known to modulate lifespan. Our findings reveal that 5hmC is a regulator 
       of tissue-specific function and may play a role in regulating longevity.",PMC9949049,bioRxiv : the preprint server for biology,101680187

36778133,Is DNA methylation in the brain a mechanism of alcohol use disorder?,10.3389/fnbeh.2023.957203,"Alcohol use disorder (AUD) is a worldwide problem. Unfortunately, the molecular 
       mechanisms of alcohol misuse are still poorly understood, therefore successful 
       therapeutic approaches are limited. Accumulating data indicate that the tendency 
       for compulsive alcohol use is inherited, suggesting a genetic background as an 
       important factor. However, the probability to develop AUD is also affected by 
       life experience and environmental factors. Therefore, the epigenetic 
       modifications that are altered over lifetime likely contribute to increased risk 
       of alcohol misuse. Here, we review the literature looking for the link between 
       DNA methylation in the brain, a common epigenetic modification, and AUD-related 
       behaviors in humans, mice and rats. We sum up the main findings, identify the 
       existing gaps in our knowledge and indicate future directions of the research.",PMC9908583,Frontiers in behavioral neuroscience,101477952

36582744,"Dietary polyphenols and their relationship to the modulation of non-communicable 
       chronic diseases and epigenetic mechanisms: A mini-review.",10.1016/j.fochms.2022.100155,"Chronic Non-Communicable Diseases (NCDs) have been considered a global health 
       problem, characterized as diseases of multiple factors, which are developed 
       throughout life, and regardless of genetics as a risk factor of important 
       relevance, the increase in mortality attributed to the disease to environmental 
       factors and the lifestyle one leads. Although the reactive species (ROS/RNS) are 
       necessary for several physiological processes, their overproduction is directly 
       related to the pathogenesis and aggravation of NCDs. In contrast, dietary 
       polyphenols have been widely associated with minimizing oxidative stress and 
       inflammation. In addition to their antioxidant power, polyphenols have also drawn 
       attention for being able to modulate both gene expression and modify epigenetic 
       alterations, suggesting an essential involvement in the prevention and/or 
       development of some pathologies. Therefore, this review briefly explained the 
       mechanisms in the development of some NCDs, followed by a summary of some 
       evidence related to the interaction of polyphenols in oxidative stress, as well 
       as the modulation of epigenetic mechanisms involved in the management of NCDs.",PMC9793217,Food chemistry. Molecular sciences,9918367084406676

36499544,The Role of Epigenetics in Neuroinflammatory-Driven Diseases.,10.3390/ijms232315218,"Neurodegenerative disorders are characterized by the progressive loss of central 
       and/or peripheral nervous system neurons. Within this context, neuroinflammation 
       comes up as one of the main factors linked to neurodegeneration progression. In 
       fact, neuroinflammation has been recognized as an outstanding factor for 
       Alzheimer's disease (AD), amyotrophic lateral sclerosis (ALS), Parkinson's 
       disease (PD), and multiple sclerosis (MS). Interestingly, neuroinflammatory 
       diseases are characterized by dramatic changes in the epigenetic profile, which 
       might provide novel prognostic and therapeutic factors towards neuroinflammatory 
       treatment. Deep changes in DNA and histone methylation, along with histone 
       acetylation and altered non-coding RNA expression, have been reported at the 
       onset of inflammatory diseases. The aim of this work is to review the current 
       knowledge on this field.",PMC9740629,International journal of molecular sciences,101092791

36358670,"HDACi: The Columbus' Egg in Improving Cancer Treatment and Reducing 
       Neurotoxicity?",10.3390/cancers14215251,"Histone deacetylases (HDACs) are a group of enzymes that modify gene expression 
       through the lysine acetylation of both histone and non-histone proteins, leading 
       to a broad range of effects on various biological pathways. New insights on this 
       topic broadened the knowledge on their biological activity and even more 
       questions arose from those discoveries. The action of HDACs is versatile in 
