arxivId,Title,Year,Semantic Scholar ID,URL
,The microRNA cluster miR-183/96/182 contributes to long-term memory in a protein phosphatase 1-dependent manner,2016,7cbf1a4f3a36f828f48a8a232d88b6bd3541f5ec,https://www.semanticscholar.org/paper/7cbf1a4f3a36f828f48a8a232d88b6bd3541f5ec
,"Blocking miRNA Biogenesis in Adult Forebrain Neurons Enhances Seizure Susceptibility, Fear Memory, and Food Intake by Increasing Neuronal Responsiveness.",2016,f4560f23fe3ae9de36b313890c149fc7c2f6b541,https://www.semanticscholar.org/paper/f4560f23fe3ae9de36b313890c149fc7c2f6b541
,MicroRNA-181 promotes synaptogenesis and attenuates axonal outgrowth in cortical neurons,2016,5f1f5ae9d80e9704ba149746292cde2091bdac71,https://www.semanticscholar.org/paper/5f1f5ae9d80e9704ba149746292cde2091bdac71
,Distinct cognitive effects and underlying transcriptome changes upon inhibition of individual miRNAs in hippocampal neurons,2016,670799b37f56b92f94cf11ac682306f23c0d1da9,https://www.semanticscholar.org/paper/670799b37f56b92f94cf11ac682306f23c0d1da9
,MicroRNA miR124 is required for the expression of homeostatic synaptic plasticity,2015,943e6e1bf57abfeb4db3b86dcd363114d827363d,https://www.semanticscholar.org/paper/943e6e1bf57abfeb4db3b86dcd363114d827363d
,A large‐scale functional screen identifies Nova1 and Ncoa3 as regulators of neuronal miRNA function,2015,5ab050755b72df3dfc198450276f5e4acdee95f8,https://www.semanticscholar.org/paper/5ab050755b72df3dfc198450276f5e4acdee95f8
,GABAergic mechanisms regulated by miR-33 encode state-dependent fear,2015,dd8db3d68f5bbdcb6ad866136ef116d21d4d002a,https://www.semanticscholar.org/paper/dd8db3d68f5bbdcb6ad866136ef116d21d4d002a
,Identification of precursor microRNAs within distal axons of sensory neuron,2015,646e354c5996b0cf1567c2fc118d55051ef39f89,https://www.semanticscholar.org/paper/646e354c5996b0cf1567c2fc118d55051ef39f89
,MicroRNA-22 Gates Long-Term Heterosynaptic Plasticity in Aplysia through Presynaptic Regulation of CPEB and Downstream Targets.,2015,cb64547006244b26ec91f439876719620ecad0d6,https://www.semanticscholar.org/paper/cb64547006244b26ec91f439876719620ecad0d6
,MicroRNA-137 Controls AMPA-Receptor-Mediated Transmission and mGluR-Dependent LTD.,2015,81a1e4ebeed2eb9c85f2cb140f150b4e199fc64a,https://www.semanticscholar.org/paper/81a1e4ebeed2eb9c85f2cb140f150b4e199fc64a
,miR-26a and miR-384-5p are required for LTP maintenance and spine enlargement,2015,d559e3a439b2b54e9f818b5a4bca20011ca9f66b,https://www.semanticscholar.org/paper/d559e3a439b2b54e9f818b5a4bca20011ca9f66b
,miR-501-3p mediates the activity-dependent regulation of the expression of AMPA receptor subunit GluA1,2015,57c965f8f6441e4c7c87c34b15b3ef849bb37816,https://www.semanticscholar.org/paper/57c965f8f6441e4c7c87c34b15b3ef849bb37816
,A neuroprotective role for microRNA miR-1000 mediated by limiting glutamate excitotoxicity,2015,617887608f81e776a37269d19f9062dd07aa41ca,https://www.semanticscholar.org/paper/617887608f81e776a37269d19f9062dd07aa41ca
,Selective inhibition of miR‐92 in hippocampal neurons alters contextual fear memory,2014,b5b6af94dd399ca95221dbbbf6eb54a4bf939e01,https://www.semanticscholar.org/paper/b5b6af94dd399ca95221dbbbf6eb54a4bf939e01
,Neuroligin-associated microRNA-932 targets actin and regulates memory in the honeybee,2014,7111e814d677a428eeae040f65b95869befab6f6,https://www.semanticscholar.org/paper/7111e814d677a428eeae040f65b95869befab6f6
