DOI,Title,Year,Semantic Scholar ID,URL,Intent,isInfluential
10.1016/j.tig.2024.04.012,Epigenome-metabolism nexus in the retina: implications for aging and disease.,2024,26924193398dae207e3da6223de245be906a64ae,https://www.semanticscholar.org/paper/26924193398dae207e3da6223de245be906a64ae,,False
10.3390/molecules29081789,Artemisinin Confers Cytoprotection toward Hydrogen Peroxide-Induced Cell Apoptosis in Retinal Pigment Epithelial Cells in Correlation with the Increased Acetylation of Histone H4 at Lysine 8,2024,d0784f15913c86d35f0b23cccc9c0ebfaf6428da,https://www.semanticscholar.org/paper/d0784f15913c86d35f0b23cccc9c0ebfaf6428da,background,False
10.1016/j.celrep.2024.113947,YTHDF1-CLOCK axis contributes to pathogenesis of allergic airway inflammation through LLPS.,2024,5ea4caa3d6a43811468e775c4a875b70380a075c,https://www.semanticscholar.org/paper/5ea4caa3d6a43811468e775c4a875b70380a075c,,False
10.1007/s12035-024-03995-y,H3K4 Trimethylation Mediate Hyperhomocysteinemia Induced Neurodegeneration via Suppressing Histone Acetylation by ANP32A.,2024,211cf78fa44b35e961ad5965ca48c9b78f19c97f,https://www.semanticscholar.org/paper/211cf78fa44b35e961ad5965ca48c9b78f19c97f,,False
10.1167/iovs.65.2.23,5-Aza-2′-Deoxycytidine Ameliorates Choroidal Neovascularization by Inhibiting the Wnt/β-Catenin Signaling Pathway,2024,283cf0e778d31851ac322d4ce11eb72fea1a7ed1,https://www.semanticscholar.org/paper/283cf0e778d31851ac322d4ce11eb72fea1a7ed1,background,False
10.1126/scitranslmed.adg4517,Phenome- and genome-wide analyses of retinal optical coherence tomography images identify links between ocular and systemic health,2024,1a5d3639de1db44d091da77aab745896c7133a02,https://www.semanticscholar.org/paper/1a5d3639de1db44d091da77aab745896c7133a02,,False
10.3390/ijms241511882,Effects of DNA Methylation on Gene Expression and Phenotypic Traits in Cattle: A Review,2023,5d580ca252ced8d1815865f8fb11afb4f238ac57,https://www.semanticscholar.org/paper/5d580ca252ced8d1815865f8fb11afb4f238ac57,,False
10.3389/fncel.2023.1210279,"The role of epigenetic modifications in sensory hair cell development, survival, and regulation",2023,1cb44e47fab40d6d0c50ec73ff5a13dfae5e4310,https://www.semanticscholar.org/paper/1cb44e47fab40d6d0c50ec73ff5a13dfae5e4310,,False
10.3389/fcell.2023.1149132,The role of epigenetic methylation/demethylation in the regulation of retinal photoreceptors,2023,3cb401e2978de68d1c3597f7c727d5b5cc278695,https://www.semanticscholar.org/paper/3cb401e2978de68d1c3597f7c727d5b5cc278695,background,False
10.1101/2023.05.16.23290063,Insights into human health from phenome- and genome-wide analyses of UK Biobank retinal optical coherence tomography phenotypes,2023,b3f719176f9bb006192eaa6dddcde1b2036d1304,https://www.semanticscholar.org/paper/b3f719176f9bb006192eaa6dddcde1b2036d1304,,False
10.1111/gtc.13028,The histone H3K36 demethylase Fbxl11 plays pivotal roles in the development of retinal late‐born cell types,2023,1ede56a8f534a18be93ebff2488a93748a07305f,https://www.semanticscholar.org/paper/1ede56a8f534a18be93ebff2488a93748a07305f,background,False
10.1186/s10020-023-00624-7,Oxidative stress and epigenetics in ocular vascular aging: an updated review,2023,6dbb654ed406c62ec2dcc25a6e78709eaf7e88ea,https://www.semanticscholar.org/paper/6dbb654ed406c62ec2dcc25a6e78709eaf7e88ea,background,False
10.1159/000529207,Circular RNA in Retina: A Potential Biomarker and Therapeutic Target,2023,618f6e47f45cb5cecb177596951c122b46c354ac,https://www.semanticscholar.org/paper/618f6e47f45cb5cecb177596951c122b46c354ac,background,False
10.1002/path.6056,Loss of the crumbs cell polarity complex disrupts epigenetic transcriptional control and cell cycle progression in the developing retina,2023,7fcd1c11ed706218867d75c2eb9a5ade8c8538f3,https://www.semanticscholar.org/paper/7fcd1c11ed706218867d75c2eb9a5ade8c8538f3,,False
10.1007/s12035-023-03213-1,Roles of Histone Acetyltransferases and Deacetylases in the Retinal Development and Diseases,2023,a22b4cded6be591339db829fc661dd5917cd1447,https://www.semanticscholar.org/paper/a22b4cded6be591339db829fc661dd5917cd1447,background,False
10.1134/s1068162022060127,Looking for Tumor Specific Promoters In Silico,2022,6fc21332de230806ff86f4a99bbf2c71b02cc146,https://www.semanticscholar.org/paper/6fc21332de230806ff86f4a99bbf2c71b02cc146,,False
10.1016/j.nbd.2022.105931,Translatomic response of retinal Müller glia to acute and chronic stress,2022,ae76ef6b56034a5ad074f76ef77343d50af1bddb,https://www.semanticscholar.org/paper/ae76ef6b56034a5ad074f76ef77343d50af1bddb,background,False
10.1186/s12957-022-02828-3,Screening for aberrantly methylated and differentially expressed genes in nonalcoholic fatty liver disease of hepatocellular carcinoma patients with cirrhosis,2022,5908a729f2e5caa08ae6c7532a65ae4fdc19c618,https://www.semanticscholar.org/paper/5908a729f2e5caa08ae6c7532a65ae4fdc19c618,background,False
